Wed Nov 28 19:14:18 2018
HotelID,ReviewID,Upload Status
73792,UR87314585,Success
73792,UR87099020,Success
73792,UR84567087,Success
73792,UR73633581,Success
73792,UR71700099,Success
73792,UR70349207,Success
73792,UR70046187,Success
73792,UR67406586,Success
73792,UR66793157,Success
73792,UR65546672,Success
73792,UR65283114,Success
73792,UR64594518,Success
73792,UR63763631,Success
73792,UR56194020,Success
73792,UR52143773,Success
73792,UR48509203,Success
73792,UR46953850,Success
73792,UR33670182,Success
73792,UR33160375,Success
73792,UR31584445,Success
73792,UR30489082,Success
73792,UR29226846,Success
73792,UR29086869,Success
73792,UR27115975,Success
73792,UR24439392,Success
73792,UR23119123,Success
73792,UR22697886,Success
73792,UR14692207,Success
73792,UR14266516,Success
73792,UR10453576,Success
73792,UR7235914,Success
73792,UR6823171,Success
73792,UR4372813,Success
73792,UR4367217,Success
73792,UR3999780,Success
73792,UR3752977,Success
73792,UR3693299,Success
73792,UR3345731,Success
73792,UR3345666,Success
73792,UR3281018,Success
73792,UR3270549,Success
73792,UR2213284,Success
73792,UR1270669,Success
73792,UR850803,Success
73799,UR127592462,Success
73799,UR126999358,Success
73799,UR126794052,Success
73799,UR126407058,Success
73799,UR126288594,Success
73799,UR126247275,Success
73799,UR125722885,Success
73799,UR124279303,Success
73799,UR122480377,Success
73799,UR121531298,Success
73799,UR121169784,Success
73799,UR120761648,Success
73799,UR120555956,Success
73799,UR120345837,Success
73799,UR120053339,Success
73799,UR119012113,Success
73799,UR116234415,Success
73799,UR115946182,Success
73799,UR115307861,Success
73799,UR115250851,Success
73799,UR113337918,Success
73799,UR109253671,Success
73799,UR108307240,Success
73799,UR102866102,Success
73799,UR102173606,Success
73799,UR97244255,Success
73799,UR96916012,Success
73799,UR95793270,Success
73799,UR87209945,Success
73799,UR84790427,Success
73799,UR68064285,Success
73799,UR62974919,Success
73799,UR59579702,Success
73799,UR59471123,Success
73799,UR59346169,Success
73799,UR57636931,Success
73799,UR56792507,Success
73799,UR53702807,Success
73799,UR38106669,Success
73799,UR33395894,Success
73799,UR27169082,Success
73799,UR26537824,Success
73799,UR25535256,Success
73799,UR25206360,Success
73799,UR21116283,Success
73799,UR20478147,Success
73799,UR18123249,Success
73799,UR15660729,Success
73799,UR14765892,Success
73799,UR14724781,Success
73799,UR14603872,Success
73799,UR14290849,Success
73799,UR13094093,Success
73799,UR12614174,Success
73799,UR11089446,Success
73799,UR10069036,Success
73799,UR8449550,Success
73799,UR8444952,Success
73799,UR7831309,Success
73799,UR7789519,Success
73799,UR7291467,Success
73799,UR6935583,Success
73799,UR6806236,Success
73805,UR127319421,Success
73805,UR126714695,Success
73805,UR126704721,Success
73805,UR125856112,Success
73805,UR123107225,Success
73805,UR122506597,Success
73805,UR122382552,Success
73805,UR121640593,Success
73805,UR121522021,Success
73805,UR120811548,Success
73805,UR120632265,Success
73805,UR120596615,Success
73805,UR120136520,Success
73805,UR119568966,Success
73805,UR119015664,Success
73805,UR118855543,Success
73805,UR118071033,Success
73805,UR117744391,Success
73805,UR117488611,Success
73805,UR117459293,Success
73805,UR116306988,Success
73805,UR114453890,Success
73805,UR113116584,Success
73805,UR111318160,Success
73805,UR107421203,Success
73805,UR105839854,Success
73805,UR102644512,Success
73805,UR100333303,Success
73805,UR98617771,Success
73805,UR97143334,Success
73805,UR87630525,Success
73805,UR85945327,Success
73805,UR78567446,Success
73805,UR75489001,Success
73805,UR73906223,Success
73805,UR66807416,Success
73805,UR61791565,Success
73805,UR54860411,Success
73805,UR52596604,Success
73805,UR51979236,Success
73805,UR51373123,Success
73805,UR48987147,Success
73805,UR48532083,Success
73805,UR32678659,Success
73805,UR22263917,Success
73805,UR22096649,Success
73805,UR16468252,Success
73805,UR14656707,Success
73805,UR12340781,Success
73805,UR12048301,Success
73805,UR8724304,Success
73805,UR8678631,Success
73805,UR4995472,Success
73805,UR4564594,Success
73805,UR3915779,Success
73805,UR2973030,Success
73810,UR127306764,Success
73810,UR126709936,Success
73810,UR125989035,Success
73810,UR124973344,Success
73810,UR122732964,Success
73810,UR122095802,Success
73810,UR121820723,Success
73810,UR121606339,Success
73810,UR119058211,Success
73810,UR116528303,Success
73810,UR115288030,Success
73810,UR101814761,Success
73810,UR93975496,Success
73810,UR85510443,Success
73810,UR67479716,Success
73810,UR59373253,Success
73810,UR57189083,Success
73810,UR31252841,Success
73810,UR27123950,Success
73810,UR13333899,Success
73810,UR7154299,Success
73810,UR6543953,Success
73810,UR1748307,Success
73821,UR128296307,Success
73821,UR128288520,Success
73821,UR128281403,Success
73821,UR128024132,Success
73821,UR127802248,Success
73821,UR127634856,Success
73821,UR127149528,Success
73821,UR126985767,Success
73821,UR126349218,Success
73821,UR126213143,Success
73821,UR126158949,Success
73821,UR126144070,Success
73821,UR126068397,Success
73821,UR125830899,Success
73821,UR125766133,Success
73821,UR125616464,Success
73821,UR125531349,Success
73821,UR125511896,Success
73821,UR125103166,Success
73821,UR125051544,Success
73821,UR124827459,Success
73821,UR124610378,Success
73821,UR123959778,Success
73821,UR123263984,Success
73821,UR121982656,Success
73821,UR121901771,Success
73821,UR121890149,Success
73821,UR121434606,Success
73821,UR121062051,Success
73821,UR120572051,Success
73821,UR120315541,Success
73821,UR119403261,Success
73821,UR119132864,Success
73821,UR119118810,Success
73821,UR119003459,Success
73821,UR118913810,Success
73821,UR118663646,Success
73821,UR118588985,Success
73821,UR118564473,Success
73821,UR118333036,Success
73821,UR118019102,Success
73821,UR117985402,Success
73821,UR117942156,Success
73821,UR117785522,Success
73821,UR116383702,Success
73821,UR116285347,Success
73821,UR116231353,Success
73821,UR116171660,Success
73821,UR115048358,Success
73821,UR114761639,Success
73821,UR113332732,Success
73821,UR110417717,Success
73821,UR108424336,Success
73821,UR105106218,Success
73821,UR103792011,Success
73821,UR102254283,Success
73821,UR98589922,Success
73821,UR96249723,Success
73821,UR94748266,Success
73821,UR93908792,Success
73821,UR86766916,Success
73821,UR85863110,Success
73821,UR78071889,Success
73821,UR76746892,Success
73821,UR73057834,Success
73821,UR70151398,Success
73821,UR68326735,Success
73821,UR66771401,Success
73821,UR60167036,Success
73821,UR59551696,Success
73821,UR57719087,Success
73821,UR57002384,Success
73821,UR54449709,Success
73821,UR54061847,Success
73821,UR52951476,Success
73821,UR52313469,Success
73821,UR47369548,Success
73821,UR46755018,Success
73821,UR45947162,Success
73821,UR40891439,Success
73821,UR36316102,Success
73821,UR35884136,Success
73821,UR35266414,Success
73821,UR31704073,Success
73821,UR25168368,Success
73821,UR25118471,Success
73821,UR24921520,Success
73821,UR24603456,Success
73821,UR23991075,Success
73821,UR23857477,Success
73821,UR23442788,Success
73821,UR20121447,Success
73821,UR19573935,Success
73821,UR18454107,Success
73821,UR18352071,Success
73821,UR17507811,Success
73821,UR17286236,Success
73821,UR15404305,Success
73821,UR15117915,Success
73821,UR15071214,Success
73821,UR14638223,Success
73821,UR14282168,Success
73821,UR14100231,Success
73821,UR14091794,Success
73821,UR13566453,Success
73821,UR12205142,Success
73821,UR12101104,Success
73821,UR12022275,Success
73821,UR10592384,Success
73821,UR8373537,Success
73821,UR8358350,Success
73821,UR8029881,Success
73825,UR126390067,Success
73825,UR126347038,Success
73825,UR126323234,Success
73825,UR120953583,Success
73825,UR110042005,Success
73825,UR105880627,Success
73825,UR99573669,Success
73825,UR96807078,Success
73825,UR94328821,Success
73825,UR55506288,Success
73825,UR26272054,Success
73825,UR25193612,Success
73825,UR22293250,Success
73825,UR20102523,Success
73825,UR14138898,Success
73825,UR13914815,Success
73825,UR8235467,Success
73825,UR7831411,Success
73825,UR7285690,Success
73825,UR5801617,Success
73825,UR5414964,Success
73825,UR4896396,Success
73825,UR3815386,Success
73840,UR127050629,Success
73840,UR126301177,Success
73840,UR126204775,Success
73840,UR125993110,Success
73840,UR125473748,Success
73840,UR125042141,Success
73840,UR124763925,Success
73840,UR124378338,Success
73840,UR124030279,Success
73840,UR123740075,Success
73840,UR123677805,Success
73840,UR122284986,Success
73840,UR120387291,Success
73840,UR120052569,Success
73840,UR120041165,Success
73840,UR118580044,Success
73840,UR115633967,Success
73840,UR115217175,Success
73840,UR114741163,Success
73840,UR114695892,Success
73840,UR112241814,Success
73840,UR111772977,Success
73840,UR111102268,Success
73840,UR107430851,Success
73840,UR99111109,Success
73840,UR98240465,Success
73840,UR88949445,Success
73840,UR88389898,Success
73840,UR84591573,Success
73840,UR83360178,Success
73840,UR83073565,Success
73840,UR82068867,Success
73840,UR76074264,Success
73840,UR71093184,Success
73840,UR69320628,Success
73840,UR63576508,Success
73840,UR57628503,Success
73840,UR54130330,Success
73840,UR53806278,Success
73840,UR44763831,Success
73840,UR22353436,Success
73840,UR16159120,Success
73840,UR14741331,Success
73840,UR14272166,Success
73840,UR13292226,Success
73840,UR8826710,Success
73855,UR127642915,Success
73855,UR127602541,Success
73855,UR127568848,Success
73855,UR126781718,Success
73855,UR126711954,Success
73855,UR126551769,Success
73855,UR126467601,Success
73855,UR126401317,Success
73855,UR126189073,Success
73855,UR126180625,Success
73855,UR126165638,Success
73855,UR126103299,Success
73855,UR126000333,Success
73855,UR125948144,Success
73855,UR125798866,Success
73855,UR125756052,Success
73855,UR125708199,Success
73855,UR125646755,Success
73855,UR125605517,Success
73855,UR125481382,Success
73855,UR125264230,Success
73855,UR124875096,Success
73855,UR124741190,Success
73855,UR124683219,Success
73855,UR124183606,Success
73855,UR124060571,Success
73855,UR123995186,Success
73855,UR123803943,Success
73855,UR123578165,Success
73855,UR123516733,Success
73855,UR123406551,Success
73855,UR123321773,Success
73855,UR123234200,Success
73855,UR123232160,Success
73855,UR123185447,Success
73855,UR123174087,Success
73855,UR122590045,Success
73855,UR122550570,Success
73855,UR122419779,Success
73855,UR121871216,Success
73855,UR121498813,Success
73855,UR121436536,Success
73855,UR121333493,Success
73855,UR121317934,Success
73855,UR121130832,Success
73855,UR121057875,Success
73855,UR121056491,Success
73855,UR120968285,Success
73855,UR120576888,Success
73855,UR120575000,Success
73855,UR120442815,Success
73855,UR120227607,Success
73855,UR119958902,Success
73855,UR119954067,Success
73855,UR119943572,Success
73855,UR119680045,Success
73855,UR118791610,Success
73855,UR118781591,Success
73855,UR118677183,Success
73855,UR118635790,Success
73855,UR118414193,Success
73855,UR117552921,Success
73855,UR117546916,Success
73855,UR116861565,Success
73855,UR116446912,Success
73855,UR115934760,Success
73855,UR115765629,Success
73855,UR115267896,Success
73855,UR114972519,Success
73855,UR114660722,Success
73855,UR113908410,Success
73855,UR113487208,Success
73855,UR110848313,Success
73855,UR110288742,Success
73855,UR109872012,Success
73855,UR108259666,Success
73855,UR105623434,Success
73855,UR105499334,Success
73855,UR105346539,Success
73855,UR105190410,Success
73855,UR102100146,Success
73855,UR101040082,Success
73855,UR101019168,Success
73855,UR100991578,Success
73855,UR99154878,Success
73855,UR96514226,Success
73855,UR96302358,Success
73855,UR95622747,Success
73855,UR94785612,Success
73855,UR92694957,Success
73855,UR92259992,Success
73855,UR88885160,Success
73855,UR88575996,Success
73855,UR86157177,Success
73855,UR85195380,Success
73855,UR85155417,Success
73855,UR78404860,Success
73855,UR75028433,Success
73855,UR74305404,Success
73855,UR74224465,Success
73855,UR69214331,Success
73855,UR69010488,Success
73855,UR68138121,Success
73855,UR67103395,Success
73855,UR65331985,Success
73855,UR65279833,Success
73855,UR64174629,Success
73855,UR64159901,Success
73855,UR62812876,Success
73855,UR61137717,Success
73855,UR60712636,Success
73855,UR60018820,Success
73855,UR58894362,Success
73855,UR58456653,Success
73855,UR57905462,Success
73855,UR56811742,Success
73855,UR51063048,Success
73855,UR50920657,Success
73855,UR50582968,Success
73855,UR48460597,Success
73855,UR45737320,Success
73855,UR45343490,Success
73855,UR36221845,Success
73855,UR35398710,Success
73855,UR29546819,Success
73855,UR29336703,Success
73855,UR29141785,Success
73855,UR27030412,Success
73855,UR24761305,Success
73855,UR24597526,Success
73855,UR23753762,Success
73855,UR22593143,Success
73855,UR21685480,Success
73855,UR21488185,Success
73855,UR21199406,Success
73855,UR20681508,Success
73855,UR20075155,Success
73855,UR20042117,Success
73855,UR19795095,Success
73855,UR19717894,Success
73855,UR18733703,Success
73855,UR18582739,Success
73855,UR18107758,Success
73855,UR17291947,Success
73855,UR16890883,Success
73855,UR15713797,Success
73855,UR14895464,Success
73855,UR13810629,Success
73855,UR12397661,Success
73855,UR12321874,Success
73855,UR10043147,Success
73855,UR8655364,Success
73855,UR7989468,Success
73855,UR7939436,Success
73855,UR7835773,Success
73855,UR7809352,Success
73855,UR7728593,Success
73855,UR7667112,Success
73855,UR7630846,Success
73855,UR7548887,Success
73855,UR7302898,Success
73855,UR7293603,Success
73855,UR6719324,Success
73855,UR5938983,Success
73855,UR5630228,Success
73855,UR5503516,Success
73855,UR5466750,Success
73855,UR4369671,Success
73855,UR4325386,Success
73855,UR4111276,Success
73855,UR3985697,Success
73855,UR3574102,Success
73855,UR3505928,Success
73855,UR3490231,Success
73855,UR3471425,Success
73859,UR126808016,Success
73859,UR126495847,Success
73859,UR126418601,Success
73859,UR125825708,Success
73859,UR123928172,Success
73859,UR123380541,Success
73859,UR121879383,Success
73859,UR121592316,Success
73859,UR81284969,Success
73859,UR80898002,Success
73859,UR59615916,Success
73859,UR54655961,Success
73859,UR25858109,Success
73859,UR20810040,Success
73859,UR11109338,Success
73859,UR8405921,Success
73859,UR1793312,Success
73862,UR127493566,Success
73862,UR127137747,Success
73862,UR125943879,Success
73862,UR125030663,Success
73862,UR124672585,Success
73862,UR123854091,Success
73862,UR123659771,Success
73862,UR123500748,Success
73862,UR119793606,Success
73862,UR118738285,Success
73862,UR118562824,Success
73862,UR117235601,Success
73862,UR116572010,Success
73862,UR84611674,Success
73862,UR79069366,Success
73862,UR78052033,Success
73862,UR62417468,Success
73862,UR48671495,Success
73862,UR33333620,Success
73862,UR30180413,Success
73862,UR27944760,Success
73862,UR13662553,Success
73862,UR6576992,Success
73862,UR6323661,Success
73862,UR4390909,Success
73869,UR125037482,Success
73869,UR123797508,Success
73869,UR95407753,Success
73869,UR79924178,Success
73869,UR54938860,Success
73869,UR50557416,Success
73869,UR24501030,Success
73869,UR7989716,Success
73869,UR2778933,Success
73882,UR121516009,Success
73882,UR117634473,Success
73882,UR65337667,Success
73882,UR20762501,Success
73882,UR10761491,Success
73882,UR10060855,Success
73882,UR7753057,Success
73882,UR5463496,Success
73884,UR137814354,Success
73886,UR122981117,Success
73886,UR120707825,Success
73886,UR119088673,Success
73886,UR117917768,Success
73886,UR99312470,Success
73886,UR98004782,Success
73886,UR88355541,Success
73886,UR79635503,Success
73886,UR69232225,Success
73886,UR57348698,Success
73886,UR52604706,Success
73886,UR29113780,Success
73889,UR128243137,Success
73889,UR126637700,Success
73889,UR125210570,Success
73889,UR124902764,Success
73889,UR123409661,Success
73889,UR123046885,Success
73889,UR122681614,Success
73889,UR122488508,Success
73889,UR122121510,Success
73889,UR122064666,Success
73889,UR120584526,Success
73889,UR120496527,Success
73889,UR117032968,Success
73889,UR116812248,Success
73889,UR116163526,Success
73889,UR116129099,Success
73889,UR115175124,Success
73889,UR114254290,Success
73889,UR112056228,Success
73889,UR106926617,Success
73889,UR103273578,Success
73889,UR99140830,Success
73889,UR94480911,Success
73889,UR87795911,Success
73889,UR83960585,Success
73889,UR82528834,Success
73889,UR81138075,Success
73889,UR79432478,Success
73889,UR75985742,Success
73889,UR71501123,Success
73889,UR67997462,Success
73889,UR65222802,Success
73889,UR62192660,Success
73889,UR61149427,Success
73889,UR60351532,Success
73889,UR59967410,Success
73889,UR59472218,Success
73889,UR59167820,Success
73889,UR58157481,Success
73889,UR58034260,Success
73889,UR55478149,Success
73889,UR54868532,Success
73889,UR38412585,Success
73889,UR35220584,Success
73889,UR11918007,Success
73889,UR10245099,Success
73889,UR7568877,Success
73896,UR128293245,Success
73896,UR127812047,Success
73896,UR126237400,Success
73896,UR125827357,Success
73896,UR125625241,Success
73896,UR125476328,Success
73896,UR124473909,Success
73896,UR124040917,Success
73896,UR123943157,Success
73896,UR123861179,Success
73896,UR123645286,Success
73896,UR123252404,Success
73896,UR121704719,Success
73896,UR121001790,Success
73896,UR120796613,Success
73896,UR120671663,Success
73896,UR120314789,Success
73896,UR119939374,Success
73896,UR118175297,Success
73896,UR118174310,Success
73896,UR117913636,Success
73896,UR117563217,Success
73896,UR116728800,Success
73896,UR116345505,Success
73896,UR115633579,Success
73896,UR115541088,Success
73896,UR114944142,Success
73896,UR114933990,Success
73896,UR109985499,Success
73896,UR106689594,Success
73896,UR101686418,Success
73896,UR100037318,Success
73896,UR98076158,Success
73896,UR97048539,Success
73896,UR97043640,Success
73896,UR96161518,Success
73896,UR89141837,Success
73896,UR89070613,Success
73896,UR88651947,Success
73896,UR88052295,Success
73896,UR79006607,Success
73896,UR77064741,Success
73896,UR73671042,Success
73896,UR72196942,Success
73896,UR66566075,Success
73896,UR65117068,Success
73896,UR64771161,Success
73896,UR60325165,Success
73896,UR51346324,Success
73896,UR50604991,Success
73896,UR48122768,Success
73896,UR37634336,Success
73896,UR32336447,Success
73896,UR31598101,Success
73896,UR31011098,Success
73896,UR26390527,Success
73896,UR24634398,Success
73896,UR24531293,Success
73896,UR22973562,Success
73896,UR22941622,Success
73896,UR20508985,Success
73896,UR18407200,Success
73896,UR16857378,Success
73896,UR16736445,Success
73905,UR127293998,Success
73905,UR127291031,Success
73905,UR126931485,Success
73905,UR126847237,Success
73905,UR126639270,Success
73905,UR126506205,Success
73905,UR126491173,Success
73905,UR126368068,Success
73905,UR126155192,Success
73905,UR126017347,Success
73905,UR125793487,Success
73905,UR125511556,Success
73905,UR124925414,Success
73905,UR124828693,Success
73905,UR124742961,Success
73905,UR124742389,Success
73905,UR124043096,Success
73905,UR121327637,Success
73905,UR121096028,Success
73905,UR120714324,Success
73905,UR119664994,Success
73905,UR119530316,Success
73905,UR119291068,Success
73905,UR119057926,Success
73905,UR117566937,Success
73905,UR116832860,Success
73905,UR116522015,Success
73905,UR115918740,Success
73905,UR114937108,Success
73905,UR114921840,Success
73905,UR111308523,Success
73905,UR106158322,Success
73905,UR105211545,Success
73905,UR102228637,Success
73905,UR100283831,Success
73905,UR99725469,Success
73905,UR98022980,Success
73905,UR95565210,Success
73905,UR94526044,Success
73905,UR92410571,Success
73905,UR90278879,Success
73905,UR89464945,Success
73905,UR88002516,Success
73905,UR87642701,Success
73905,UR84656018,Success
73905,UR83547897,Success
73905,UR81049243,Success
73905,UR79633256,Success
73905,UR71413522,Success
73905,UR71035667,Success
73905,UR69626485,Success
73905,UR65984169,Success
73905,UR65016743,Success
73905,UR64837203,Success
73905,UR64097659,Success
73905,UR63995642,Success
73905,UR63946443,Success
73905,UR62619402,Success
73905,UR60196695,Success
73905,UR59444453,Success
73905,UR53277091,Success
73905,UR53204710,Success
73905,UR50890899,Success
73905,UR50648323,Success
73905,UR47495803,Success
73905,UR46698481,Success
73905,UR46585302,Success
73905,UR45031968,Success
73905,UR39384524,Success
73905,UR27226826,Success
73905,UR23812578,Success
73905,UR20756515,Success
73905,UR15069097,Success
73905,UR14160588,Success
73905,UR11985791,Success
73910,UR280765723,Success
73910,UR296687655,Success
73910,UR161522633,Success
73910,UR586086843,Success
73923,UR127735226,Success
73923,UR127440724,Success
73923,UR126346727,Success
73923,UR125552060,Success
73923,UR124731952,Success
73923,UR122046294,Success
73923,UR120933334,Success
73923,UR120763316,Success
73923,UR119375405,Success
73923,UR117888783,Success
73927,UR128078279,Success
73927,UR127999701,Success
73927,UR127130749,Success
73927,UR126695988,Success
73927,UR125512994,Success
73927,UR124627943,Success
73927,UR124029136,Success
73927,UR123807128,Success
73927,UR123182251,Success
73927,UR122041280,Success
73927,UR121042321,Success
73927,UR120425348,Success
73927,UR118833644,Success
73927,UR118354988,Success
73927,UR115506676,Success
73927,UR114810552,Success
73927,UR106195979,Success
73927,UR103331429,Success
73927,UR98240826,Success
73927,UR95327274,Success
73937,UR126802267,Success
73937,UR126767012,Success
73937,UR126058035,Success
73937,UR123421975,Success
73937,UR121287608,Success
73937,UR120962864,Success
73937,UR120197352,Success
73937,UR119977558,Success
73937,UR118894033,Success
73937,UR118381059,Success
73937,UR114289639,Success
73937,UR107193371,Success
73937,UR102117051,Success
73937,UR95619556,Success
73937,UR60716692,Success
73937,UR59677419,Success
73937,UR51520246,Success
73937,UR19319331,Success
73937,UR15032514,Success
73937,UR14949323,Success
73937,UR7239732,Success
73937,UR6310150,Success
73937,UR5943253,Success
73937,UR4738242,Success
73937,UR3546862,Success
73937,UR3537830,Success
73943,UR128086180,Success
73943,UR128073723,Success
73943,UR127775224,Success
73943,UR127668309,Success
73943,UR127242115,Success
73943,UR127218263,Success
73943,UR126937173,Success
73943,UR126793366,Success
73943,UR126746182,Success
73943,UR126743972,Success
73943,UR126512719,Success
73943,UR126420824,Success
73943,UR126232407,Success
73943,UR126206955,Success
73943,UR126071527,Success
73943,UR125999700,Success
73943,UR125423317,Success
73943,UR125366059,Success
73943,UR125305119,Success
73943,UR125085438,Success
73943,UR124993261,Success
73943,UR124944913,Success
73943,UR124877372,Success
73943,UR124393712,Success
73943,UR123885182,Success
73943,UR123871818,Success
73943,UR123793029,Success
73943,UR123524774,Success
73943,UR123319060,Success
73943,UR123201762,Success
73943,UR122846401,Success
73943,UR122801928,Success
73943,UR122538360,Success
73943,UR122512209,Success
73943,UR122496759,Success
73943,UR122475866,Success
73943,UR122362234,Success
73943,UR122317778,Success
73943,UR122301262,Success
73943,UR122168709,Success
73943,UR121927878,Success
73943,UR121867738,Success
73943,UR121831591,Success
73943,UR121804240,Success
73943,UR121742523,Success
73943,UR121711728,Success
73943,UR121181571,Success
73943,UR121102159,Success
73943,UR120916097,Success
73943,UR120780147,Success
73943,UR120757472,Success
73943,UR120686377,Success
73943,UR120494027,Success
73943,UR120432100,Success
73943,UR120355477,Success
73943,UR120336251,Success
73943,UR120004859,Success
73943,UR120000168,Success
73943,UR119997361,Success
73943,UR119955250,Success
73943,UR119798903,Success
73943,UR119551954,Success
73943,UR119494821,Success
73943,UR119424155,Success
73943,UR119123192,Success
73943,UR119075449,Success
73943,UR118972367,Success
73943,UR118904921,Success
73943,UR118893370,Success
73943,UR118789003,Success
73943,UR118697330,Success
73943,UR118654518,Success
73943,UR118200726,Success
73943,UR118036303,Success
73943,UR118006492,Success
73943,UR118004769,Success
73943,UR117938616,Success
73943,UR117852143,Success
73943,UR117848475,Success
73943,UR117847623,Success
73943,UR117799093,Success
73943,UR117709240,Success
73943,UR117514410,Success
73943,UR117352321,Success
73943,UR117176206,Success
73943,UR117134901,Success
73943,UR116991963,Success
73943,UR116916509,Success
73943,UR116887237,Success
73943,UR116824993,Success
73943,UR116775804,Success
73943,UR116765126,Success
73943,UR116628403,Success
73943,UR116584110,Success
73943,UR116545752,Success
73943,UR116450114,Success
73943,UR116383311,Success
73943,UR116258346,Success
73943,UR116107926,Success
73943,UR116025293,Success
73943,UR115920030,Success
73943,UR115911720,Success
73943,UR115825061,Success
73943,UR115621865,Success
73943,UR115509931,Success
73943,UR115504277,Success
73943,UR115363617,Success
73943,UR115255277,Success
73943,UR115156444,Success
73943,UR115050888,Success
73943,UR114998108,Success
73943,UR114988711,Success
73943,UR114653067,Success
73943,UR114645550,Success
73943,UR113536762,Success
73943,UR112988807,Success
73943,UR111156753,Success
73943,UR110104104,Success
73943,UR109722370,Success
73943,UR109475454,Success
73943,UR108662039,Success
73943,UR106160033,Success
73943,UR106103706,Success
73943,UR105878127,Success
73943,UR104973811,Success
73943,UR104809995,Success
73943,UR102230790,Success
73943,UR101405905,Success
73943,UR100529383,Success
73943,UR99270874,Success
73943,UR98595535,Success
73943,UR98595145,Success
73943,UR97630497,Success
73943,UR95444413,Success
73943,UR94530102,Success
73943,UR94075767,Success
73943,UR92773803,Success
73943,UR90051504,Success
73943,UR89759062,Success
73943,UR88457076,Success
73943,UR87821597,Success
73943,UR86871890,Success
73943,UR84148732,Success
73943,UR84147626,Success
73943,UR81971089,Success
73943,UR81945316,Success
73943,UR80363097,Success
73943,UR78554230,Success
73943,UR77471747,Success
73943,UR77425614,Success
73943,UR76565587,Success
73943,UR76549387,Success
73943,UR75698840,Success
73943,UR75535658,Success
73943,UR75422284,Success
73943,UR75353480,Success
73943,UR73053641,Success
73943,UR72748621,Success
73943,UR72595647,Success
73943,UR72164385,Success
73943,UR69133976,Success
73943,UR68389418,Success
73943,UR67316425,Success
73943,UR66765216,Success
73943,UR65310193,Success
73943,UR64916730,Success
73943,UR64836558,Success
73943,UR63962257,Success
73943,UR61891293,Success
73943,UR60699304,Success
73943,UR60109073,Success
73943,UR59257334,Success
73943,UR58398175,Success
73943,UR57746127,Success
73943,UR56606022,Success
73943,UR56299814,Success
73943,UR55583458,Success
73943,UR54637417,Success
73943,UR53028002,Success
73943,UR52117049,Success
73943,UR51406394,Success
73943,UR51215592,Success
73943,UR50774377,Success
73943,UR50367746,Success
73943,UR49338708,Success
73943,UR48768005,Success
73943,UR48727836,Success
73943,UR48673588,Success
73943,UR47077875,Success
73943,UR46891268,Success
73943,UR46421168,Success
73943,UR46297787,Success
73943,UR45621922,Success
73943,UR44509373,Success
73943,UR43628477,Success
73943,UR39383642,Success
73943,UR38482223,Success
73943,UR38256959,Success
73943,UR38205664,Success
73943,UR37296229,Success
73943,UR36695897,Success
73943,UR35852574,Success
73943,UR35481520,Success
73943,UR35189510,Success
73943,UR34681875,Success
73943,UR34503921,Success
73943,UR34484634,Success
73943,UR33423504,Success
73943,UR33336417,Success
73943,UR33062164,Success
73943,UR31864826,Success
73943,UR30154613,Success
73943,UR29347139,Success
73943,UR28534511,Success
73943,UR28181457,Success
73943,UR28103790,Success
73943,UR27585762,Success
73943,UR27505221,Success
73943,UR26005557,Success
73943,UR24978127,Success
73943,UR24357459,Success
73943,UR23900506,Success
73943,UR23534057,Success
73943,UR23519176,Success
73943,UR22522633,Success
73943,UR22225360,Success
73943,UR22175414,Success
73943,UR21911534,Success
73943,UR21833357,Success
73943,UR21713321,Success
73943,UR20547200,Success
73943,UR20476024,Success
73943,UR20078623,Success
73943,UR19628997,Success
73943,UR19626687,Success
73943,UR19131462,Success
73943,UR19121407,Success
73943,UR19121673,Success
73943,UR18722181,Success
73943,UR18675156,Success
73943,UR18581980,Success
73943,UR18571291,Success
73943,UR18363993,Success
73943,UR18112080,Success
73943,UR17805602,Success
73943,UR17580814,Success
73943,UR17124766,Success
73943,UR17022140,Success
73943,UR16286732,Success
73943,UR16087158,Success
73943,UR15881694,Success
73943,UR15765722,Success
73943,UR15613791,Success
73943,UR15484815,Success
73943,UR15446152,Success
73943,UR15031648,Success
73943,UR14542378,Success
73943,UR14409900,Success
73943,UR14352895,Success
73943,UR14303510,Success
73943,UR14271471,Success
73943,UR13863468,Success
73943,UR13220424,Success
73943,UR12906634,Success
73943,UR12715047,Success
73943,UR12370307,Success
73943,UR12265952,Success
73943,UR11951662,Success
73943,UR11120015,Success
73943,UR10622294,Success
73943,UR10088249,Success
73943,UR8718664,Success
73943,UR8682660,Success
73943,UR8654932,Success
73943,UR8614800,Success
73943,UR8603737,Success
73943,UR8446961,Success
73943,UR8439891,Success
73943,UR8316066,Success
73943,UR8129238,Success
73943,UR8036248,Success
73943,UR8034671,Success
73943,UR7924302,Success
73943,UR7733905,Success
73943,UR7696983,Success
73943,UR7492396,Success
73943,UR7429834,Success
73943,UR7363477,Success
73943,UR7173175,Success
73943,UR6900153,Success
73943,UR6814668,Success
73943,UR6786500,Success
73943,UR6510360,Success
73943,UR6480159,Success
73943,UR6334820,Success
73943,UR5880355,Success
73943,UR5787452,Success
73943,UR5699275,Success
73943,UR5430929,Success
73943,UR5392233,Success
73943,UR5067197,Success
73943,UR5031441,Success
73943,UR5004751,Success
